Sentiment,Review,Movie,ID
negative,"  Everything I was excited for that TFA set up was totally dismissed as if it didn't matter. 2 years of countless fan theories and speculation, all for nothing. In addition, the movie was extremely political which frustrated me to no end. And don't get me started on the ridiculous slapstick humor and bad jokes. I'm left wondering what they'll do for episode 9. There's no mystery, no plot momentum, nothing that leaves me wanting to find out what happens next. Truly disappointed.",The Last Jedi,753
negative,"  Everything that was good and hopeful in the movie has been twisted. It's a blatant attempt to remove God as a basis for hope, comfort, and strength. It also just destroyed the original story, opting for glitz and glamour over gritty and real. It's pretty obvious that creativity is dead in Hollywood, which is why this shift to activism. People can't just make a good movie with a good story. There MUST be a message BEYOND that of the intent of the original. If this was an original story/screenplay and NOT based on a classic, it never would have been made by a mainstream studio.",A Wrinkle in Time,3399
negative,  EWWWW... this could have been a good movie but they added unnecessary elements to it. I am mad that it won so many awards. I did like the use of Sign language though,The Shape of Water,8578
negative,  excellent ensemble cast delivered the clever script with consummate skill. top production values. shame it didn't make me laugh. one of those dad's you put on a prominent shelf to impress your much more intellectual friends but never watch again.,The Death of Stalin,8314
negative,  Excruciatingly boring. Really. What do people see in this???,The Shape of Water,9372
negative,"  Existential navel-gazing meets a pseudo Lovecraftian jungle setting. Perhaps an attempt at the eternal question of what an Earth-centric extraterrestrial encounter would be like if it was a hostile biological one and not all warm and cuddly like E.T. Laboriously plotted with an ending more unwelcome and confounding than Kubrick's ""2001"".Take in another viewing of either the original ""Solaris"" or ""Stalker"" if heady subjective sci-fi is on the menu.",Annihilation,4000
negative,  Expected Ex machina level stuff and instead I'm realising Gsrland fluked it. Dissapointment isn't the half of it.,Annihilation,3958
negative,  Expected more good believable acting specially with the kids. ?? disappointed.,A Wrinkle in Time,3409
negative,  Expected more than was delivered.,Love Simon,7412
negative,  expecting a X Wing Kamikaze Hyperdrive cheese strat for episode 9!! Great Movie!! consider swallowing a tide pod rather that watching this piece of plot hole trash!,The Last Jedi,116
negative,"  Extraordinarily boring, zero context and character development...Already sold to Netflix.",Annihilation,4747
negative,  Extremely boring. Thanks to Moviepass I didn't waste any money on this garbage.,A Wrinkle in Time,2953
negative,"  Extremely disappointing!!! The heart of this story is the Universal story of good verses evil. The movie narrowed the Moral to a new age teen angst movIe. Madeleine L'Engle is in a genre of christian Fiction author, as the movIe take specific efforts to remoVe any trace of the authors faith. RegardleSs of anyones personal Beliefs this does injust to the authors artwork. Some of the more stUnning and impactful moments in the book were reduced to jokes in the movie. I brought my 8 year old daughter to the movie and even she left disappointed. I never leave reviews for anything and if i do it is only positive. This is the first time i have ever left a negative review for anything. It was that Disapointing.",A Wrinkle in Time,3599
negative,"  Extremely disappointing. I like where they were going with Rey and Kylo, then nothing... Finally we get to see Snoke and then nothing... Finn and Rose story arc was completely pointless and made very little sense. Luke has been developing for 40+ years, and all of a sudden everything we thought we knew goes out the window. And my dear Carrie Fisher was turned into a joke. Rian Johnson has no respect for fans or the universe that was built. He was handed a golden canvas and wiped his ass with it. Oh my god the schtick comedy was over the top and out of place, cringe at best. Trying way too hard to force comedic moments, and i swear there were a few times they obviously paused for laughs. Nothing Luke did in this film in character, it was so far out of character you were left scratching your head. Easily the worst piece of SW canon ever conceived. I encourage all to watch at least once to form your own oponion, but expect to be disappointed. This is where Star Wars dies, and aside from from re shooting and re writing 75% of the movie to release a ""directors"" cut or whatever you want to call it. Episode IX can't reverse this. It hurts to see our/my childhood bastardized and so disrespected. Hopefully we will get a proper episode VIII, until then I will take comfort in the og trilogy and Rogue One. May the force be with anyone who can fix this abomination.",The Last Jedi,263
negative,  Extremely disappointing; does no justice to the book.,Ready Player One,1755
